session,subject_file,subject_id,clip,window_count,feature_shape
session_2,sub19_20200702.npy,sub19,clip_21,37,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_22,44,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_23,24,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_24,19,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_1,55,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_2,25,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_3,34,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_4,36,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_5,53,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_6,27,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_7,34,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_8,46,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_9,34,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_10,20,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_11,60,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_12,12,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_13,36,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_14,27,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_15,44,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_16,15,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_17,46,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_18,49,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_19,45,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_20,10,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_21,37,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_22,44,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_23,24,"(5, 62)"
session_2,sub1_20201115.npy,sub1,clip_24,19,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_1,55,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_2,25,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_3,34,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_4,36,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_5,53,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_6,27,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_7,34,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_8,46,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_9,34,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_10,20,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_11,60,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_12,12,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_13,36,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_14,27,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_15,44,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_16,15,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_17,46,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_18,49,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_19,45,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_20,10,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_21,37,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_22,44,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_23,24,"(5, 62)"
session_2,sub20_20200905.npy,sub20,clip_24,19,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_1,55,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_2,25,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_3,34,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_4,36,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_5,53,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_6,27,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_7,34,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_8,46,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_9,34,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_10,20,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_11,60,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_12,12,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_13,36,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_14,27,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_15,44,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_16,15,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_17,46,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_18,49,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_19,45,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_20,10,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_21,37,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_22,44,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_23,24,"(5, 62)"
session_2,sub21_20200705.npy,sub21,clip_24,19,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_1,55,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_2,25,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_3,34,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_4,36,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_5,53,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_6,27,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_7,34,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_8,46,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_9,34,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_10,20,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_11,60,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_12,12,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_13,36,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_14,27,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_15,44,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_16,15,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_17,46,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_18,49,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_19,45,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_20,10,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_21,37,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_22,44,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_23,24,"(5, 62)"
session_2,sub22_20200628.npy,sub22,clip_24,19,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_1,55,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_2,25,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_3,34,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_4,36,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_5,53,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_6,27,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_7,34,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_8,46,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_9,34,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_10,20,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_11,60,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_12,12,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_13,36,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_14,27,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_15,44,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_16,15,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_17,46,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_18,49,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_19,45,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_20,10,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_21,37,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_22,44,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_23,24,"(5, 62)"
session_2,sub23_20200920.npy,sub23,clip_24,19,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_1,55,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_2,25,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_3,34,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_4,36,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_5,53,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_6,27,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_7,34,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_8,46,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_9,34,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_10,20,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_11,60,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_12,12,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_13,36,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_14,27,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_15,44,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_16,15,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_17,46,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_18,49,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_19,45,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_20,10,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_21,37,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_22,44,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_23,24,"(5, 62)"
session_2,sub24_20200630.npy,sub24,clip_24,19,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_1,55,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_2,25,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_3,34,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_4,36,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_5,53,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_6,27,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_7,34,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_8,46,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_9,34,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_10,20,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_11,60,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_12,12,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_13,36,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_14,27,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_15,44,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_16,15,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_17,46,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_18,49,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_19,45,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_20,10,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_21,37,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_22,44,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_23,24,"(5, 62)"
session_2,sub25_20190707.npy,sub25,clip_24,19,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_1,55,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_2,25,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_3,34,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_4,36,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_5,53,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_6,27,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_7,34,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_8,46,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_9,34,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_10,20,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_11,60,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_12,12,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_13,36,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_14,27,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_15,44,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_16,15,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_17,46,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_18,49,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_19,45,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_20,10,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_21,37,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_22,44,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_23,24,"(5, 62)"
session_2,sub26_20190727.npy,sub26,clip_24,19,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_1,55,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_2,25,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_3,34,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_4,36,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_5,53,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_6,27,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_7,34,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_8,46,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_9,34,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_10,20,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_11,60,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_12,12,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_13,36,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_14,27,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_15,44,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_16,15,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_17,46,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_18,49,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_19,45,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_20,10,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_21,37,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_22,44,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_23,24,"(5, 62)"
session_2,sub27_20190801.npy,sub27,clip_24,19,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_1,55,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_2,25,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_3,34,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_4,36,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_5,53,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_6,27,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_7,34,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_8,46,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_9,34,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_10,20,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_11,60,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_12,12,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_13,36,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_14,27,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_15,44,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_16,15,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_17,46,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_18,49,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_19,45,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_20,10,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_21,37,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_22,44,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_23,24,"(5, 62)"
session_2,sub28_20190808.npy,sub28,clip_24,19,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_1,55,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_2,25,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_3,34,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_4,36,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_5,53,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_6,27,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_7,34,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_8,46,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_9,34,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_10,20,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_11,60,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_12,12,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_13,36,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_14,27,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_15,44,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_16,15,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_17,46,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_18,49,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_19,45,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_20,10,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_21,37,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_22,44,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_23,24,"(5, 62)"
session_2,sub29_20190726.npy,sub29,clip_24,19,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_1,55,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_2,25,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_3,34,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_4,36,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_5,53,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_6,27,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_7,34,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_8,46,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_9,34,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_10,20,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_11,60,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_12,12,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_13,36,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_14,27,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_15,44,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_16,15,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_17,46,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_18,49,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_19,45,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_20,10,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_21,37,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_22,44,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_23,24,"(5, 62)"
session_2,sub2_20200925.npy,sub2,clip_24,19,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_1,55,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_2,25,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_3,34,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_4,36,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_5,53,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_6,27,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_7,34,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_8,46,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_9,34,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_10,20,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_11,60,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_12,12,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_13,36,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_14,27,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_15,44,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_16,15,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_17,46,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_18,49,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_19,45,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_20,10,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_21,37,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_22,44,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_23,24,"(5, 62)"
session_2,sub30_20190919.npy,sub30,clip_24,19,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_1,55,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_2,25,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_3,34,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_4,36,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_5,53,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_6,27,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_7,34,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_8,46,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_9,34,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_10,20,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_11,60,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_12,12,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_13,36,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_14,27,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_15,44,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_16,15,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_17,46,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_18,49,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_19,45,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_20,10,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_21,37,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_22,44,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_23,24,"(5, 62)"
session_2,sub31_20190718.npy,sub31,clip_24,19,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_1,55,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_2,25,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_3,34,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_4,36,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_5,53,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_6,27,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_7,34,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_8,46,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_9,34,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_10,20,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_11,60,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_12,12,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_13,36,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_14,27,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_15,44,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_16,15,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_17,46,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_18,49,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_19,45,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_20,10,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_21,37,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_22,44,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_23,24,"(5, 62)"
session_2,sub32_20190809.npy,sub32,clip_24,19,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_1,55,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_2,25,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_3,34,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_4,36,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_5,53,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_6,27,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_7,34,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_8,46,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_9,34,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_10,20,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_11,60,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_12,12,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_13,36,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_14,27,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_15,44,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_16,15,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_17,46,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_18,49,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_19,45,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_20,10,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_21,37,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_22,44,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_23,24,"(5, 62)"
session_2,sub33_20190730.npy,sub33,clip_24,19,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_1,55,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_2,25,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_3,34,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_4,36,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_5,53,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_6,27,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_7,34,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_8,46,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_9,34,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_10,20,"(5, 62)"
session_2,sub34_20190813.npy,sub34,clip_11,60,"(5, 62)"
